Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Eloá Oliveira,17338.29,649,56,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Pinto,Livraria,2025-11-20,14:49,Não,2141.94,4,Pago
Alice Pereira,1992.12,602,74,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Brito Lopes Ltda.,Livraria,2025-09-24,04:17,Não,3047.28,10,Pendente
Cecília Pacheco,19624.18,644,71,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Pereira,Restaurante,2025-04-14,17:26,Não,3349.42,5,Pago
Paulo Ferreira,8078.7,554,68,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Melo,Loja de Roupas,2025-08-14,12:15,Não,1743.03,4,Pago
Pedro Lucas Mendes,12753.72,407,30,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Vargas Brito S/A,Livraria,2025-08-24,14:00,Sim,2069.53,7,Atrasado
Joana Pastor,3688.34,432,57,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Pinto - ME,Eletrodomésticos,2026-03-09,12:21,Não,681.04,10,Atrasado
Alexia Gonçalves,12235.38,517,80,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Brito S/A,Livraria,2025-08-21,12:02,Não,1952.56,2,Pendente
Brayan da Mata,24173.5,756,58,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Cunha Moraes S/A,Eletrodomésticos,2025-04-10,03:24,Não,3328.19,8,Pago
Larissa Pereira,1845.79,413,25,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Santos,Loja de Roupas,2026-01-14,11:25,Não,2157.87,2,Pendente
Mateus Monteiro,5761.51,358,25,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Cassiano,Eletrodomésticos,2025-11-19,00:38,Não,2524.83,12,Pago
Elisa Gonçalves,2332.06,893,29,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Teixeira S/A,Restaurante,2026-02-04,14:41,Não,1679.83,2,Pendente
Gustavo Ribeiro,15714.48,830,48,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Sampaio,Loja de Roupas,2026-02-23,05:07,Não,628.81,9,Atrasado
Arthur Miguel Cardoso,18151.9,331,69,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Barbosa,Restaurante,2026-01-01,18:30,Não,2650.21,4,Atrasado
Alexia Pastor,17648.65,485,80,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes,Farmácia,2026-03-06,03:34,Não,1352.09,12,Pendente
Maria Cecília Cavalcante,3011.13,368,53,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Pires - ME,Livraria,2025-12-31,10:06,Não,42.2,1,Pago
Sophie Duarte,4787.66,901,33,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante S/A,Eletrodomésticos,2026-03-20,15:17,Não,1738.67,10,Pendente
Bianca Cardoso,24735.44,916,78,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Nogueira S.A.,Eletrodomésticos,2025-04-05,13:27,Sim,1794.48,9,Atrasado
Henry Rezende,24274.97,777,38,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rocha Ramos Ltda.,Livraria,2025-12-26,17:18,Não,2596.93,6,Pendente
Ana Júlia Farias,13500.52,726,40,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rios,Restaurante,2025-05-24,17:13,Sim,311.42,5,Pendente
Otto Azevedo,19118.31,648,50,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Fonseca Guerra S/A,Loja de Roupas,2025-08-01,09:48,Não,1748.39,9,Pago
Guilherme Porto,6930.81,331,38,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Rodrigues,Supermercado,2026-02-18,16:43,Não,1172.23,1,Pago
Francisco Rodrigues,13774.28,922,63,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ribeiro - ME,Restaurante,2025-11-06,15:39,Não,64.91,1,Atrasado
Henry Gabriel Dias,9720.15,542,54,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Fonseca - EI,Livraria,2025-08-14,16:08,Não,2130.71,6,Pendente
Breno Vasconcelos,15936.69,785,61,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Nogueira e Filhos,Loja de Roupas,2025-10-02,10:16,Não,139.35,9,Pago
Vitor Hugo Fonseca,3984.48,604,68,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Gonçalves S/A,Loja de Roupas,2026-02-01,05:17,Sim,2007.86,12,Pendente
João Gabriel Pimenta,7834.53,627,45,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Leão,Restaurante,2026-01-03,07:47,Sim,1735.8,4,Pendente
Carolina Almeida,16322.55,831,48,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Peixoto Ribeiro e Filhos,Loja de Roupas,2026-01-30,06:44,Não,184.72,5,Pago
Isaque Moreira,5398.34,578,43,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Rodrigues Camargo - ME,Livraria,2025-08-15,16:13,Não,2747.53,7,Pendente
Oliver Andrade,11987.19,944,31,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Pires - ME,Livraria,2026-01-01,11:51,Não,2491.64,11,Atrasado
Luiz Otávio Costa,15891.43,639,56,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,da Rocha,Loja de Roupas,2025-05-07,13:12,Não,3215.5,4,Atrasado
Felipe Camargo,9321.07,757,62,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Machado,Farmácia,2025-09-20,23:56,Sim,1551.2,5,Pendente
Ravy Martins,19083.03,864,54,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes,Farmácia,2025-04-07,13:49,Não,42.71,1,Atrasado
Valentim Andrade,12211.4,766,79,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Leão,Loja de Roupas,2025-10-29,13:39,Não,1379.78,1,Atrasado
Brenda Ferreira,16754.2,302,48,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pinto,Livraria,2025-07-21,16:15,Não,636.04,8,Pendente
Nicole das Neves,3675.05,862,54,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa,Eletrodomésticos,2025-08-22,22:20,Não,3313.76,11,Pendente
Camila Andrade,16833.52,322,59,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Marques e Filhos,Restaurante,2025-12-21,00:51,Sim,3172.0,4,Pago
Luana da Luz,8818.81,962,24,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Peixoto - ME,Eletrodomésticos,2026-03-11,11:53,Não,421.91,7,Pendente
Alexandre Rocha,14751.64,672,26,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Rodrigues S.A.,Supermercado,2025-08-23,15:43,Sim,2595.08,1,Atrasado
Anthony da Conceição,1651.59,613,58,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Rodrigues - EI,Eletrodomésticos,2025-05-03,10:27,Sim,1434.52,3,Pago
Olivia Abreu,11720.02,430,63,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira e Filhos,Loja de Roupas,2025-09-09,07:16,Não,2209.29,2,Pago
Ana Júlia da Mota,16693.68,437,50,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Brito Macedo S/A,Eletrodomésticos,2025-06-03,11:48,Não,1057.84,12,Atrasado
Fernanda Araújo,6642.31,977,32,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rocha,Livraria,2025-09-04,17:48,Não,479.12,9,Atrasado
Marina Ferreira,15133.17,566,24,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Gomes,Restaurante,2025-11-27,15:50,Não,3098.66,9,Atrasado
Paulo Jesus,12858.84,633,59,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nunes,Farmácia,2025-07-20,09:35,Sim,598.41,7,Pendente
Enzo Vargas,8796.78,648,79,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Andrade,Loja de Roupas,2025-10-29,14:16,Não,936.54,11,Pendente
Ana Liz Brito,5518.26,420,23,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira Brito - ME,Farmácia,2025-08-16,10:16,Sim,2072.17,5,Pendente
Hellena Farias,20717.18,592,41,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Monteiro,Eletrodomésticos,2025-04-06,16:17,Sim,2903.37,10,Atrasado
Valentim Câmara,4493.14,938,67,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Abreu Garcia - EI,Farmácia,2026-03-12,04:35,Não,3443.27,6,Atrasado
Marcos Vinicius Moraes,12369.22,619,61,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Albuquerque,Eletrodomésticos,2025-11-14,10:20,Não,414.09,3,Pago
Arthur Gabriel Monteiro,24176.72,650,38,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Pacheco,Restaurante,2025-08-20,03:40,Não,367.14,8,Pendente
Bryan Costela,19037.34,400,57,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pimenta,Livraria,2025-08-03,18:46,Sim,1026.2,6,Atrasado
Vitor Viana,12408.36,810,53,Petrópolis,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Dias - ME,Supermercado,2025-04-06,13:57,Sim,1686.45,10,Atrasado
Pedro Henrique Souza,12310.2,472,24,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Siqueira,Supermercado,2026-02-04,15:16,Não,2921.81,8,Atrasado
Léo Moreira,8878.93,467,37,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,das Neves Rodrigues - ME,Eletrodomésticos,2025-06-20,09:24,Não,1194.54,11,Atrasado
Yasmin Pinto,17159.03,660,24,Rio de Janeiro,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fogaça,Restaurante,2026-03-31,02:08,Não,2163.14,12,Atrasado
Hellena da Paz,2223.22,675,21,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,da Luz,Livraria,2025-09-30,10:01,Não,3333.81,4,Atrasado
Ryan Castro,21439.82,739,18,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,das Neves da Conceição - ME,Livraria,2025-06-25,18:54,Não,1804.26,2,Atrasado
Nina Macedo,13999.75,888,42,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Caldeira e Filhos,Eletrodomésticos,2025-12-14,15:39,Sim,2614.81,3,Pendente
Isis Marques,4150.16,558,52,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho,Livraria,2025-08-20,23:42,Não,1386.53,6,Atrasado
Maria Clara Câmara,22051.28,936,56,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Lima - EI,Supermercado,2025-11-06,13:00,Não,1926.04,12,Atrasado
Cecília Silveira,7561.95,980,77,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Santos Duarte - ME,Livraria,2025-06-10,06:41,Não,2339.95,3,Pendente
Isabela da Luz,6809.73,720,29,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Nascimento Nunes S.A.,Livraria,2026-03-28,12:19,Sim,3294.5,5,Atrasado
Lunna Correia,24290.35,493,76,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Lopes,Farmácia,2025-05-31,19:19,Sim,1174.92,7,Pago
Pietra Albuquerque,6448.24,429,46,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Silveira,Eletrodomésticos,2025-07-25,15:14,Não,2313.81,5,Pago
Maria Júlia Pastor,22897.32,309,60,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Borges Ltda.,Loja de Roupas,2025-10-28,09:11,Não,2366.94,12,Atrasado
Luiz Henrique Lopes,2563.86,430,62,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Camargo - ME,Loja de Roupas,2025-04-12,16:23,Sim,1416.61,2,Pago
Caroline Freitas,14129.37,712,61,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Casa Grande Gonçalves S.A.,Restaurante,2026-01-10,16:25,Sim,122.79,9,Atrasado
Murilo Vieira,5910.88,954,21,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Novaes - EI,Livraria,2025-10-22,04:26,Não,2487.16,5,Pendente
Gabriela Silveira,20640.41,418,66,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa Albuquerque S/A,Farmácia,2025-05-07,17:04,Não,1982.08,6,Atrasado
Ísis Teixeira,13762.87,559,38,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Fernandes,Livraria,2026-02-26,14:34,Não,3278.64,5,Atrasado
Larissa Sampaio,11703.74,767,60,São Paulo,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Farias Lima S/A,Farmácia,2025-12-30,18:49,Não,445.39,3,Pendente
João Rodrigues,9077.42,629,52,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Mata Cunha S.A.,Livraria,2025-06-27,07:32,Não,2178.71,1,Pendente
Yuri Novaes,4012.6,528,56,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Alves,Loja de Roupas,2026-03-01,23:09,Sim,3230.49,5,Pendente
Isadora Sampaio,23494.74,694,19,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Carvalho Novais - EI,Farmácia,2026-02-10,18:05,Não,3458.86,1,Pago
Pietro Rocha,13730.95,690,62,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,da Rosa,Restaurante,2026-03-17,06:41,Não,3467.86,1,Atrasado
Isaac Andrade,10744.3,806,49,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Siqueira Rios S.A.,Livraria,2025-07-12,16:12,Sim,220.58,7,Pendente
Hadassa Ramos,10158.24,993,24,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fogaça,Restaurante,2025-09-25,09:17,Não,1512.26,4,Pendente
Davi Luiz da Conceição,14618.87,638,38,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Mendes,Supermercado,2025-05-08,09:10,Não,2897.76,4,Atrasado
Gustavo Garcia,12637.0,612,61,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Siqueira S/A,Supermercado,2025-12-05,14:17,Não,2472.11,6,Pendente
Eloah Caldeira,7538.8,489,33,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Gomes e Filhos,Eletrodomésticos,2025-11-06,23:01,Não,1064.98,2,Pendente
Bento Garcia,18327.99,717,47,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Costela,Farmácia,2025-10-07,16:34,Não,466.5,5,Pendente
Pietro Macedo,1687.03,874,63,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Fogaça Novaes - EI,Restaurante,2025-10-22,13:46,Não,1976.36,11,Pendente
Apollo Gonçalves,6787.64,761,28,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Sales,Supermercado,2025-12-21,17:38,Sim,3133.72,12,Pago
Sara Borges,14268.11,750,73,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Andrade,Livraria,2025-05-28,07:42,Não,1930.69,9,Atrasado
Maria Luiza Lopes,24404.41,520,69,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Araújo e Filhos,Farmácia,2025-04-05,03:51,Sim,497.81,4,Pendente
Maria Flor Pereira,14109.13,980,32,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Paz Cavalcante e Filhos,Supermercado,2025-10-26,01:31,Sim,3131.19,4,Pendente
Lívia da Cruz,1892.92,818,77,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Nunes da Cruz - EI,Farmácia,2025-04-23,15:47,Não,2097.66,9,Pendente
Ana Beatriz Monteiro,7997.56,993,32,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Martins,Loja de Roupas,2026-02-04,04:06,Não,2104.86,7,Pendente
Felipe Azevedo,15925.75,340,80,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho - EI,Loja de Roupas,2025-05-22,22:28,Não,3401.92,6,Pendente
Davi Lucca Cavalcanti,8498.19,983,76,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Freitas,Eletrodomésticos,2026-02-08,15:40,Sim,507.99,1,Atrasado
Júlia da Mata,10290.84,580,27,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novais,Restaurante,2025-04-30,11:51,Não,378.01,11,Pago
Maria Liz Rios,1992.27,352,75,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Dias,Restaurante,2025-12-11,21:11,Não,308.76,6,Atrasado
Diego Rios,11652.11,883,47,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Lima,Livraria,2025-11-13,17:03,Não,1131.01,6,Pago
José Pedro Marques,18759.17,674,67,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa,Livraria,2025-12-09,10:20,Não,2454.01,9,Pago
Davi Luiz Sampaio,21946.3,927,41,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Abreu S/A,Supermercado,2026-04-04,17:29,Sim,2909.01,8,Pago
Maria Liz da Rocha,21065.15,740,34,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rios Ltda.,Restaurante,2026-01-15,22:39,Não,3004.11,3,Atrasado
Larissa Viana,15870.86,782,22,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,da Mata,Farmácia,2025-09-18,10:47,Não,1455.12,12,Pendente
Lucca Andrade,21802.0,634,54,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Souza,Restaurante,2025-06-09,13:05,Não,697.81,4,Pago
Kamilly Peixoto,20122.42,385,39,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Lopes Costela Ltda.,Loja de Roupas,2025-08-11,15:55,Não,1303.11,8,Atrasado
Olivia Casa Grande,7100.13,919,59,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,das Neves Albuquerque - ME,Supermercado,2025-12-17,20:02,Não,2206.82,3,Atrasado
Joaquim Moreira,11052.34,381,18,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes - ME,Supermercado,2025-12-09,14:01,Não,3436.69,3,Pago
Sophie Novais,8081.31,666,48,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Araújo,Supermercado,2025-07-25,12:51,Não,2778.35,10,Pago
Stephany Borges,14826.78,315,25,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sá Correia Ltda.,Restaurante,2025-05-15,20:13,Não,869.65,1,Pendente
Lucas Gabriel da Luz,11200.68,547,34,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Casa Grande - EI,Farmácia,2025-08-13,15:30,Não,1830.09,6,Pendente
Ravi Lucca Santos,23345.59,382,72,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Castro,Farmácia,2025-06-13,14:41,Não,3011.89,11,Atrasado
Antony Pinto,23397.65,420,64,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Camargo,Livraria,2026-01-18,08:25,Sim,846.54,9,Pendente
Larissa Ribeiro,19813.64,937,28,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Cunha,Eletrodomésticos,2025-06-29,14:28,Sim,1045.51,2,Pendente
Clara Montenegro,6183.76,627,33,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Caldeira - EI,Loja de Roupas,2025-04-16,05:31,Não,1401.75,6,Pago
Alexia Costela,7290.27,960,29,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Costa,Loja de Roupas,2025-11-30,07:45,Sim,1356.52,4,Atrasado
Nicolas da Rocha,11271.86,917,62,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Luz,Loja de Roupas,2025-05-01,06:12,Não,1406.08,10,Atrasado
Lucas Castro,24192.02,854,55,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Freitas,Loja de Roupas,2026-02-09,07:52,Não,3165.1,10,Pago
Maria Liz Costela,9601.46,531,65,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Santos,Supermercado,2025-11-19,13:56,Não,138.36,11,Atrasado
