Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Rebeca Sá,23562.86,553,28,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante,Restaurante,2025-11-19,09:28,Não,3237.27,3,Pago
Lucas Gabriel Marques,9997.53,957,61,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Aragão,Eletrodomésticos,2025-12-09,15:35,Não,2949.51,10,Pendente
Alexandre da Cunha,2345.44,771,76,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Pacheco - EI,Livraria,2025-07-12,15:32,Sim,2754.63,12,Pago
Yuri Jesus,4262.56,620,35,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,da Luz - ME,Eletrodomésticos,2025-10-16,14:19,Não,3083.78,10,Atrasado
Ana Clara Viana,21804.03,581,48,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa,Eletrodomésticos,2025-11-17,09:27,Não,3027.54,12,Atrasado
Brayan da Paz,13888.63,957,77,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Pereira,Loja de Roupas,2025-04-25,14:47,Não,753.57,3,Atrasado
Fernando Casa Grande,13203.69,800,72,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cirino,Supermercado,2026-01-23,00:58,Não,2066.86,12,Pendente
Emanuelly Moreira,3945.44,360,33,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcanti Gonçalves S.A.,Loja de Roupas,2025-05-04,19:08,Sim,1832.26,4,Pago
Valentina Cavalcanti,9680.87,954,51,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Silva,Farmácia,2025-12-18,11:48,Não,2289.3,5,Pendente
Lara da Luz,20452.52,504,73,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Pires,Supermercado,2025-11-05,18:30,Não,1995.62,6,Pago
Gael Henrique Machado,17965.99,523,77,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Gonçalves,Eletrodomésticos,2025-07-25,10:07,Não,2297.58,5,Atrasado
Arthur Andrade,13055.11,800,38,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Gonçalves Rocha e Filhos,Eletrodomésticos,2025-04-30,16:52,Não,854.88,2,Pago
João Lucas Azevedo,18746.96,825,50,Petrópolis,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Monteiro,Eletrodomésticos,2026-03-18,15:42,Não,3003.96,3,Atrasado
Valentim Cassiano,3454.19,353,37,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho,Restaurante,2026-03-15,10:46,Sim,631.94,8,Pendente
Ana Vitória Costa,24223.86,808,62,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pimenta Ltda.,Eletrodomésticos,2025-10-16,23:14,Não,2228.0,5,Pago
Beatriz Fogaça,14431.43,948,66,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Castro S.A.,Loja de Roupas,2025-09-13,15:12,Sim,732.36,5,Atrasado
Juan Porto,9398.01,890,49,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Caldeira,Restaurante,2025-05-17,14:14,Sim,1923.88,10,Pendente
Thiago Farias,18310.26,769,56,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Paz Azevedo - ME,Livraria,2025-10-12,11:19,Sim,2805.42,11,Pago
Esther Porto,10227.6,691,45,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Lima S.A.,Loja de Roupas,2025-12-24,17:02,Não,903.24,2,Pendente
Davi Lucas das Neves,14001.08,608,57,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Cavalcante Ltda.,Restaurante,2026-03-17,09:51,Não,324.89,3,Pago
Jade Gomes,14483.06,656,19,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais,Eletrodomésticos,2025-12-07,07:56,Sim,3092.43,5,Atrasado
Ágatha Santos,16678.47,818,37,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Rodrigues,Eletrodomésticos,2025-12-01,11:32,Não,2322.72,12,Pendente
Heloísa Fogaça,3458.3,558,42,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Duarte,Farmácia,2026-03-20,22:30,Não,2086.46,9,Pago
Matheus Melo,2009.6,789,49,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Jesus,Livraria,2025-06-25,14:55,Não,2603.08,6,Atrasado
Heloísa Fonseca,19581.0,753,62,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa Santos Ltda.,Loja de Roupas,2025-12-20,05:36,Sim,264.66,7,Atrasado
Valentim Nunes,2159.5,560,61,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa Ltda.,Eletrodomésticos,2025-04-19,06:25,Sim,941.0,5,Pendente
João Gabriel Novais,11057.48,638,51,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Gonçalves,Loja de Roupas,2025-04-13,16:43,Sim,908.82,12,Atrasado
José Pedro Leão,9156.11,947,47,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moraes,Loja de Roupas,2025-11-21,00:24,Não,923.8,7,Pago
Ravi Lucca Campos,11826.66,358,30,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Camargo,Loja de Roupas,2026-03-13,07:41,Não,894.82,2,Pendente
Vitória Rodrigues,13438.28,374,41,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Ribeiro,Eletrodomésticos,2025-04-20,15:53,Sim,2835.97,3,Pendente
Eloah Monteiro,9178.04,531,19,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cirino,Loja de Roupas,2026-02-12,11:15,Não,303.18,1,Pendente
Daniel da Mata,24894.3,954,44,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Rezende,Farmácia,2025-05-17,12:04,Sim,2205.56,11,Atrasado
Lucas Gabriel Sampaio,4845.96,438,27,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira e Filhos,Restaurante,2026-02-03,23:08,Não,1132.85,5,Pago
Eloah Cassiano,2553.5,565,64,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,da Paz,Livraria,2025-05-02,09:46,Não,280.17,5,Atrasado
Ana Laura Rios,6692.62,508,46,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Pereira Sampaio - EI,Restaurante,2025-12-12,19:31,Não,2714.34,8,Pago
Luiz Henrique Vasconcelos,3229.22,396,19,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcante,Livraria,2026-01-13,07:44,Não,143.4,3,Pendente
Ester Moura,1876.85,460,57,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Nascimento,Loja de Roupas,2025-10-22,09:12,Não,834.74,12,Atrasado
Anthony Gabriel Lopes,14493.48,928,60,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fonseca,Supermercado,2026-01-09,02:03,Não,1744.57,10,Pendente
Davi Miguel da Conceição,18887.67,636,21,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque Nascimento - ME,Farmácia,2025-07-14,14:45,Não,3499.15,5,Pago
Benjamim Nascimento,8439.59,873,74,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Andrade Leão S.A.,Farmácia,2026-01-06,04:24,Não,3006.01,8,Pendente
Ana Luiza Ribeiro,20167.71,766,29,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira S/A,Loja de Roupas,2026-02-02,04:05,Não,3343.92,7,Pendente
Ana da Cruz,7073.66,591,44,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Carvalho S.A.,Loja de Roupas,2025-04-20,15:02,Sim,582.45,5,Pendente
Ana Júlia Lopes,10863.34,934,41,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Fogaça das Neves - ME,Eletrodomésticos,2025-09-25,05:30,Não,3059.76,7,Pendente
Agatha Viana,22085.78,937,77,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,da Costa,Farmácia,2025-05-30,01:44,Não,237.61,5,Pago
Helena Azevedo,2426.37,972,43,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Cavalcanti Albuquerque - EI,Farmácia,2025-06-29,08:24,Sim,3110.7,7,Pago
Pedro Araújo,15390.04,443,66,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rocha,Eletrodomésticos,2025-10-22,02:56,Não,1698.97,4,Atrasado
Pedro Henrique Sá,19017.85,693,48,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Rocha S/A,Farmácia,2026-03-16,15:46,Não,1523.96,5,Pendente
Lorena Sales,23901.81,498,48,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Gomes - ME,Eletrodomésticos,2025-05-26,09:25,Não,1245.06,2,Pago
Julia Novaes,20890.46,546,54,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Leão e Filhos,Restaurante,2026-01-19,08:03,Não,2598.21,2,Pago
Arthur Gabriel Pinto,8197.39,774,35,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Montenegro Duarte S.A.,Supermercado,2025-05-26,23:36,Não,705.14,3,Pago
Lorenzo Rodrigues,24410.08,409,21,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Andrade - ME,Livraria,2025-05-05,00:04,Não,2671.4,5,Atrasado
Gustavo Castro,20567.27,626,76,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Pires S.A.,Loja de Roupas,2025-10-26,14:41,Sim,3154.4,8,Pendente
Anna Liz Gomes,24805.26,702,48,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Melo,Loja de Roupas,2026-03-24,00:04,Não,1564.53,8,Pendente
Samuel Machado,18286.78,529,54,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Pacheco das Neves e Filhos,Livraria,2025-12-14,15:17,Sim,3153.09,7,Atrasado
Lavínia Azevedo,14728.43,847,52,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Cassiano,Eletrodomésticos,2025-04-10,12:59,Não,2211.45,3,Atrasado
Ana Luiza Fogaça,11861.9,924,65,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Cavalcanti Moraes - EI,Restaurante,2025-12-01,09:03,Não,2820.62,3,Pendente
Joaquim Fonseca,24048.86,818,37,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Pires - ME,Supermercado,2025-12-28,09:07,Sim,1107.29,3,Pago
Bernardo Pastor,23346.63,488,45,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Fogaça - EI,Loja de Roupas,2025-09-19,06:35,Não,2036.38,9,Atrasado
Leonardo Cavalcanti,15081.76,670,48,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rezende S/A,Eletrodomésticos,2025-07-21,14:24,Não,727.94,6,Pendente
Carlos Eduardo Silva,19766.44,559,42,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Melo S/A,Livraria,2025-04-18,22:49,Não,3329.11,1,Pago
Brenda Rocha,3733.86,945,45,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Araújo,Supermercado,2025-09-03,16:58,Não,37.06,1,Pago
Valentim Novais,8866.4,341,32,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,da Cunha,Farmácia,2026-01-07,04:02,Não,1908.69,8,Pago
Natália Rocha,4720.5,500,26,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Nascimento,Eletrodomésticos,2026-01-17,03:44,Sim,2479.38,5,Pendente
Gabriela Machado,24991.43,963,59,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,da Rocha Garcia - ME,Supermercado,2025-12-18,12:01,Não,2480.6,2,Pago
Evelyn Duarte,20691.53,663,48,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Jesus,Farmácia,2025-12-13,22:33,Sim,307.72,11,Atrasado
Ana Lívia Azevedo,18180.2,838,35,Porto Seguro,BA,Presencial,Venda física via maquininha no balcão da loja.,Azevedo,Restaurante,2026-02-15,15:14,Sim,627.67,10,Pendente
Brenda Vieira,21857.31,772,78,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silva,Supermercado,2025-05-16,13:50,Não,486.08,7,Atrasado
José Pedro Oliveira,23678.34,357,70,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Brito Pinto Ltda.,Eletrodomésticos,2026-02-27,14:49,Não,2631.76,7,Atrasado
Isaac Almeida,7871.48,795,50,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Camargo e Filhos,Loja de Roupas,2025-07-21,19:27,Não,990.74,7,Pago
Paulo Carvalho,21854.58,773,56,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Nunes,Livraria,2025-11-03,23:04,Não,2663.87,10,Pago
Maria Júlia Vieira,23684.46,684,59,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Azevedo,Restaurante,2026-03-03,01:45,Não,3353.67,11,Atrasado
Davi Luiz Lima,5871.28,598,72,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Costa e Filhos,Farmácia,2026-02-22,14:29,Sim,2416.33,2,Pendente
Enrico da Cruz,19528.59,820,31,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Correia,Supermercado,2026-03-19,18:13,Não,1025.2,3,Atrasado
Ana Siqueira,16063.67,710,36,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Abreu,Livraria,2025-08-19,16:49,Não,2853.84,9,Pendente
Davi Caldeira,11130.36,595,66,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura,Restaurante,2025-07-12,11:10,Sim,106.55,10,Pago
Igor da Cunha,7051.27,794,79,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,das Neves,Loja de Roupas,2025-05-13,13:38,Não,1240.22,1,Pago
Sabrina Ribeiro,22442.73,992,61,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Correia da Mata S.A.,Eletrodomésticos,2025-10-02,22:02,Não,2843.38,9,Pago
Lavínia da Cruz,2182.19,656,45,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,da Cruz - EI,Restaurante,2025-07-31,16:44,Não,793.98,11,Pendente
Pietro Sá,17547.86,458,79,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Caldeira Ribeiro - ME,Farmácia,2025-09-16,10:28,Não,1431.91,9,Atrasado
Luiz Henrique Novais,4706.09,323,35,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Guerra,Farmácia,2026-03-13,05:34,Não,1570.04,5,Pendente
Ana Sophia Pinto,24061.77,598,40,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura,Farmácia,2025-08-20,20:34,Não,585.54,2,Atrasado
Vinicius Rocha,16834.16,819,44,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Peixoto Cunha S.A.,Farmácia,2025-11-21,17:01,Não,1022.09,7,Atrasado
Enzo Gabriel Nogueira,23063.4,945,58,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Fernandes,Supermercado,2025-04-14,03:24,Não,122.74,11,Pendente
Calebe da Luz,14398.44,515,39,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Leão,Eletrodomésticos,2026-02-03,17:31,Não,3212.69,11,Pago
Bianca Andrade,14967.39,881,44,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Mata,Loja de Roupas,2026-03-09,12:05,Não,2787.06,1,Pago
Yago Vasconcelos,13682.91,521,58,Petrópolis,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Guerra da Cruz S.A.,Livraria,2025-04-26,22:23,Sim,2735.54,9,Pago
Liz Vargas,8231.37,631,44,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Lima,Supermercado,2025-07-21,14:20,Não,2539.75,6,Pendente
Allana Ferreira,24582.92,693,22,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Martins Souza S/A,Supermercado,2025-07-10,11:08,Não,1653.55,9,Atrasado
Paulo Duarte,6945.96,974,31,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,da Conceição,Livraria,2025-12-02,15:15,Não,1274.87,11,Pendente
Ana Lívia Pereira,11722.59,644,24,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Caldeira,Eletrodomésticos,2025-06-14,13:39,Sim,190.52,10,Pendente
Gael Henrique da Cunha,4770.1,386,19,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Aparecida Sampaio Ltda.,Eletrodomésticos,2025-11-26,14:23,Não,1243.78,7,Pendente
Eduardo Guerra,17671.46,778,24,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,da Paz Nascimento S.A.,Restaurante,2025-07-16,13:00,Não,1575.65,10,Pago
Bella Araújo,5502.77,310,71,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Azevedo Melo e Filhos,Livraria,2025-04-22,15:38,Não,1046.05,11,Pago
Heloisa Mendes,2301.8,667,45,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Novaes Siqueira Ltda.,Restaurante,2026-02-22,13:32,Sim,74.19,1,Atrasado
Nina Sales,19491.09,394,80,Caxias do Sul,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rezende,Supermercado,2025-06-26,03:17,Não,2771.6,1,Pago
Catarina Casa Grande,17302.13,666,55,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Montenegro,Livraria,2025-11-02,17:04,Sim,1557.1,9,Atrasado
Benjamin Cunha,13121.54,536,79,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Freitas Mendes S.A.,Livraria,2025-04-21,12:44,Não,2539.28,6,Atrasado
Paulo Costa,16572.5,470,44,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Peixoto Moraes Ltda.,Eletrodomésticos,2025-07-25,12:11,Não,1242.16,1,Pendente
Juliana Mendes,2736.52,624,59,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Dias,Restaurante,2025-10-02,23:48,Não,2216.31,6,Atrasado
Felipe Pimenta,19968.16,763,41,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Pimenta S/A,Livraria,2025-06-01,22:48,Sim,3163.93,11,Atrasado
Lucas Fonseca,11067.04,399,40,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela Gonçalves S/A,Eletrodomésticos,2025-12-16,15:28,Não,3450.85,11,Atrasado
Gael Costa,24022.84,650,40,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nogueira e Filhos,Loja de Roupas,2025-07-25,10:04,Não,1943.06,7,Pendente
Otto Caldeira,9715.45,796,36,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Alves - ME,Eletrodomésticos,2026-03-11,06:30,Não,1872.57,9,Pago
Kaique Cunha,2970.4,753,61,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Sales,Farmácia,2025-12-02,11:33,Não,1944.06,11,Pago
Ana Julia Nogueira,21078.25,723,59,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Vasconcelos Teixeira - EI,Supermercado,2026-02-19,08:51,Não,205.79,10,Pendente
Gustavo das Neves,12767.81,372,56,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Mendonça Alves S/A,Eletrodomésticos,2026-01-10,10:54,Sim,1896.69,6,Pago
Calebe Montenegro,23269.62,948,24,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Monteiro,Loja de Roupas,2026-01-27,08:31,Não,2481.65,7,Pendente
Brenda Fernandes,23819.67,575,75,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Almeida,Eletrodomésticos,2025-07-30,09:11,Não,2705.55,8,Pago
Bernardo Cavalcante,24765.27,732,80,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Gomes,Supermercado,2026-01-14,10:14,Não,917.63,3,Atrasado
Lorena Camargo,22870.59,807,65,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes,Farmácia,2025-05-07,05:58,Não,53.67,1,Atrasado
Isadora Andrade,5289.14,496,58,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Melo,Eletrodomésticos,2025-07-18,09:48,Não,689.39,2,Atrasado
Maria Eduarda da Cunha,15961.4,503,52,Santos,SP,Presencial,Venda física via maquininha no balcão da loja.,Santos,Eletrodomésticos,2026-01-28,10:35,Não,2610.24,4,Pago
